0.425229	1
-0.079743	1
-0.336608	1
-0.191606	1
-0.015157	1
-0.043573	1
-0.050844	1
-0.123044	1
-0.349729	1
-0.065514	1
0.282970	1
-0.106703	1
-0.115825	1
0.136471	1
-0.385534	1
-0.163706	1
-0.264407	1
0.033741	1
-0.129501	2
0.307624	1
-0.263311	2
0.093125	1
0.214817	1
-0.065975	2
-0.022777	1
0.184209	1
-0.027822	2
0.009013	1
-0.176105	1
-0.295615	1
-0.044987	2
0.080742	1
0.425072	2
-0.017019	2
-0.243255	1
-0.159401	1
-0.357178	1
0.053946	1
-0.139066	1
-0.197230	2
-0.266939	3
-0.217887	1
-0.348594	2
-0.246745	2
0.019647	1
0.148552	1
0.283304	2
0.135031	2
-0.181423	1
0.405061	1
-0.280150	1
-0.258108	1
-0.107173	2
0.324570	1
-0.195674	3
0.339690	1
-0.082767	1
-0.037589	1
0.063411	1
0.019974	2
-0.275221	1
0.350105	1
-0.227072	1
0.046456	1
-0.145191	1
0.057171	2
0.347180	1
0.157749	1
0.219836	2
0.008455	2
-0.033028	2
-0.154209	2
-0.258648	2
0.195885	1
-0.093128	1
0.462520	1
0.176921	1
-0.057755	2
0.046225	2
0.270600	1
0.142638	2
0.137741	3
0.018301	3
0.100526	1
-0.219003	2
0.255878	1
0.184640	2
-0.144928	2
0.030140	2
-0.411349	1
0.136747	4
0.366018	1
0.045694	3
-0.212363	3
0.315085	1
0.370168	1
-0.053936	3
0.186974	3
0.048968	4
0.242420	1
0.155283	2
-0.258612	3
0.005598	3
0.155868	3
-0.376524	1
0.407964	2
0.007636	4
-0.098652	2
-0.477534	1
0.139150	5
-0.344100	3
-0.278654	2
-0.382205	2
-0.357063	2
-0.183130	2
0.494943	1
0.074416	1
-0.391402	1
0.127971	1
0.193729	2
0.053869	3
-0.344497	4
0.491973	2
0.130594	6
-0.096218	3
0.184321	4
-0.110145	2
0.022902	1
0.082966	2
0.198428	3
0.405848	3
-0.181334	3
0.113039	1
-0.246923	3
-0.066645	3
0.309843	2
0.229029	1
-0.160098	2
0.149629	3
0.160599	1
-0.054878	4
-0.255582	4
-0.204953	1
-0.404524	1
-0.083708	2
-0.039848	3
-0.087064	3
0.182341	5
0.352093	2
-0.238226	1
0.426084	3
0.118402	2
-0.393639	2
-0.141378	3
0.462753	2
-0.273598	3
0.097334	2
-0.079895	2
0.163470	2
0.288899	3
0.337523	2
-0.004353	1
-0.483412	1
-0.071322	3
-0.018248	3
-0.219254	4
0.163167	3
0.095608	3
0.001424	5
0.471190	1
0.302286	3
-0.368141	1
-0.296722	2
-0.406230	2
-0.296363	3
-0.352057	3
-0.090589	4
0.213726	3
-0.453199	1
0.189843	6
0.138925	7
0.105586	2
-0.306371	1
-0.186077	4
-0.230856	2
0.214034	4
-0.103156	3
-0.224568	2
0.400776	4
0.152844	4
0.179747	2
-0.110760	3
-0.283881	2
0.464779	3
0.234758	1
-0.193242	4
0.154688	5
-0.310187	1
-0.310791	2
0.025921	2
-0.077445	4
0.113843	3
0.321228	2
-0.075455	5
-0.070078	6
0.105642	3
-0.036583	4
-0.295622	4
-0.001464	2
-0.154744	3
0.198119	4
-0.059860	5
-0.107034	4
-0.167532	3
-0.465491	1
0.261839	1
-0.036708	5
0.492111	3
-0.018525	4
0.189317	7
-0.421802	1
-0.049842	3
-0.048178	4
-0.158711	4
-0.043245	5
-0.143815	4
0.103439	4
0.013723	4
0.190865	5
0.075488	2
-0.042288	6
0.044135	5
0.000332	6
-0.018745	5
0.297813	1
-0.157604	5
-0.201597	2
-0.155415	6
0.394079	1
0.222188	2
0.353687	3
0.234113	2
-0.169788	4
0.029631	3
-0.026972	3
0.497452	4
0.326238	3
-0.108044	5
-0.075398	7
-0.211344	5
-0.246256	4
0.163740	4
0.130938	8
-0.171154	2
-0.246771	5
-0.185834	5
-0.032882	6
-0.023499	4
-0.081003	4
0.303675	4
0.132770	9
0.273003	2
-0.286286	3
0.284616	4
0.152408	6
-0.440044	1
-0.019031	6
0.252547	2
0.258906	3
-0.007172	3
-0.340061	5
0.336541	3
0.370737	2
-0.252294	5
0.210826	5
-0.081767	5
-0.422824	2
0.350754	4
0.159018	7
-0.001994	4
-0.225494	3
-0.161330	5
0.448874	1
0.218955	6
0.099222	4
-0.159874	7
-0.107921	6
0.167713	5
-0.108538	7
0.207234	1
0.052833	4
0.444790	2
-0.432951	1
0.113111	4
0.139565	10
-0.024857	5
-0.290595	5
-0.370556	2
0.138187	11
0.172633	3
-0.495869	1
-0.379944	3
-0.035303	7
0.166613	6
0.061703	2
0.199019	6
-0.113871	4
0.300141	5
-0.270104	4
-0.045870	7
0.234174	3
0.037639	3
0.283624	5
0.099107	5
-0.061682	4
0.060191	3
0.046508	6
-0.386804	3
-0.338734	2
-0.105862	8
0.478624	2
0.293916	2
-0.300814	2
0.135842	12
0.152098	8
-0.281175	4
0.451522	1
0.310373	2
-0.183541	6
-0.201989	3
0.430917	1
-0.413312	2
-0.042238	8
-0.271337	5
-0.049391	9
-0.222527	4
0.075957	3
0.001916	7
0.208194	2
0.172815	4
0.204748	3
0.230460	4
0.125942	2
0.095589	6
-0.114169	5
-0.307664	3
-0.486786	2
0.023987	4
0.049439	7
0.192654	7
0.091081	7
-0.152013	8
0.073143	4
0.278071	3
0.252021	4
0.455454	2
0.357575	5
0.107806	5
-0.172803	3
0.213642	7
0.172968	5
0.273410	4
0.301080	6
0.425351	4
0.069836	4
0.243436	2
-0.110860	6
0.021848	5
0.335384	4
-0.142122	5
